InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_guest,LineRevenue
544660,M,Manual,32,2010-05-24 10:25:00,19.73,17184,United Kingdom,0,631.36
542196,22470,HEART OF WICKER LARGE,4,2011-02-21 17:41:00,3.21,15803,United Kingdom,0,12.84
548814,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2010-08-15 11:42:00,2.18,19233,United Kingdom,0,34.88
540497,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-17 15:19:00,9.31,13805,United Kingdom,0,27.93
538729,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2010-12-10 16:06:00,0.98,15929,United Kingdom,0,14.7
540303,85099C,JUMBO  BAG BAROQUE BLACK WHITE,9,2011-10-05 09:42:00,2.66,17691,United Kingdom,0,23.94
547894,47566,PARTY BUNTING,5,2011-11-06 11:22:00,7.86,14437,Germany,0,39.300000000000004
553478,22469,HEART OF WICKER SMALL,5,2010-11-03 11:43:00,3.4,13183,United Kingdom,0,17.0
554571,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-05-30 14:02:00,2.03,13554,United Kingdom,0,12.18
552332,47566B,TEA TIME PARTY BUNTING,5,2010-01-02 13:11:00,5.8,18169,EIRE,0,29.0
551479,22554B,PLASTERS IN TIN VINTAGE STAR,4,2011-09-25 18:30:00,2.1,14694,United Kingdom,0,8.4
552069,85099C,JUMBO  BAG BAROQUE BLACK WHITE,14,2011-12-16 16:35:00,1.99,20021,United Kingdom,0,27.86
557580,M,Manual,4,2011-04-11 17:07:00,19.73,13907,United Kingdom,0,78.92
538893,22469,HEART OF WICKER SMALL,3,2010-11-15 13:03:00,5.63,17311,United Kingdom,0,16.89
552027,M,Manual,5,2010-10-14 16:09:00,19.73,19586,United Kingdom,0,98.65
548360,23343,JUMBO BAG OWLS,8,2010-08-28 18:39:00,4.17,12577,United Kingdom,0,33.36
542800,22551,PLASTERS IN TIN WOODLAND ANIMALS,19,2011-01-21 12:36:00,3.67,15513,United Kingdom,0,69.73
557112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-22 18:40:00,1.28,19997,Sweden,0,2.56
553656,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-02-05 14:53:00,4.84,17633,United Kingdom,0,4.84
548806,21977,PACK OF 60 DINOSAUR CAKE CASES,41,2011-11-26 10:16:00,1.79,18303,United Kingdom,0,73.39
553066,22554,PLASTERS IN TIN SKULLS,9,2011-07-14 18:55:00,2.52,14441,United Kingdom,0,22.68
551169,85123B,IVORY HANGING HEART T-LIGHT HOLDER,8,2011-09-25 18:33:00,3.34,13372,United Kingdom,0,26.72
545835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2010-02-26 10:34:00,1.74,16314,Switzerland,0,27.84
543536,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-02-10 18:47:00,4.46,14040,United Kingdom,0,44.6
538305,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-02-09 11:26:00,14.47,13809,United Kingdom,0,57.88
557674,22423,REGENCY CAKESTAND 3 TIER,12,2010-03-01 17:28:00,14.91,13891,United Kingdom,0,178.92000000000002
555267,21977,PACK OF 60 DINOSAUR CAKE CASES,8,2011-01-17 12:01:00,1.67,13356,United Kingdom,0,13.36
540624,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-01-07 11:42:00,2.34,14597,United Kingdom,0,35.099999999999994
537587,22423,REGENCY CAKESTAND 3 TIER,20,2010-04-23 13:04:00,12.9,16390,United Kingdom,0,258.0
546335,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-06-28 17:46:00,1.92,18094,United Kingdom,0,23.04
539748,20727,LUNCH BAG  BLACK SKULL,18,2010-02-08 09:51:00,3.01,14433,United Kingdom,0,54.17999999999999
542283,47566B,TEA TIME PARTY BUNTING,16,2011-02-13 17:06:00,5.46,13883,United Kingdom,0,87.36
540341,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-12-06 15:44:00,1.86,16534,United Kingdom,0,5.58
550220,71053,WHITE METAL LANTERN,11,2010-04-11 09:43:00,5.06,18517,United Kingdom,0,55.66
554539,47566B,TEA TIME PARTY BUNTING,5,2010-10-26 12:55:00,4.99,13870,United Kingdom,0,24.950000000000003
538023,20727,LUNCH BAG  BLACK SKULL,11,2010-12-20 14:52:00,1.68,13334,EIRE,0,18.48
542554,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-09-02 18:13:00,7.17,17305,United Kingdom,0,28.68
548787,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2010-12-23 09:52:00,7.18,16137,United Kingdom,0,14.36
550231,20727,LUNCH BAG  BLACK SKULL,13,2011-01-01 17:11:00,2.85,12744,United Kingdom,0,37.050000000000004
540039,85123B,IVORY HANGING HEART T-LIGHT HOLDER,1,2010-07-23 14:44:00,2.89,18394,United Kingdom,0,2.89
540038,23343,JUMBO BAG OWLS,3,2011-12-14 13:07:00,3.24,12876,United Kingdom,0,9.72
545467,47566B,TEA TIME PARTY BUNTING,5,2010-08-08 11:53:00,9.62,12809,United Kingdom,0,48.099999999999994
551447,23343,JUMBO BAG OWLS,20,2011-12-13 18:34:00,4.73,18685,France,0,94.60000000000001
542246,22633,HAND WARMER UNION JACK,13,2010-10-26 17:31:00,3.31,13236,United Kingdom,0,43.03
538070,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-08-20 16:03:00,4.49,13711,United Kingdom,0,22.450000000000003
557766,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-02-05 14:23:00,1.87,12643,Germany,0,5.61
541247,22632,HAND WARMER RED POLKA DOT,21,2011-08-02 10:50:00,3.03,17111,EIRE,0,63.629999999999995
538575,22551,PLASTERS IN TIN WOODLAND ANIMALS,5,2011-01-27 13:34:00,2.96,17044,United Kingdom,0,14.8
542423,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-05-09 16:27:00,0.53,18726,United Kingdom,0,2.12
546740,21977,PACK OF 60 DINOSAUR CAKE CASES,20,2010-01-02 16:49:00,1.8,17861,United Kingdom,0,36.0
537088,M,Manual,7,2010-12-29 17:53:00,19.73,15664,United Kingdom,0,138.11
542577,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,43,2010-11-29 14:33:00,7.06,13625,United Kingdom,0,303.58
541413,47566,PARTY BUNTING,12,2011-12-24 10:28:00,7.95,14612,United Kingdom,0,95.4
548265,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-03-23 11:16:00,3.41,20020,United Kingdom,0,6.82
547422,22386,JUMBO BAG PINK POLKADOT,5,2011-01-20 14:47:00,4.23,13457,United Kingdom,0,21.150000000000002
550147,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-08-29 17:56:00,7.87,16417,United Kingdom,0,78.7
552240,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-06-18 16:09:00,1.39,15465,United Kingdom,0,5.56
540822,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-01-15 14:14:00,4.07,14836,United Kingdom,0,12.21
556488,22469,HEART OF WICKER SMALL,19,2011-11-26 09:33:00,4.17,12877,United Kingdom,0,79.23
538878,22554,PLASTERS IN TIN SKULLS,7,2011-07-28 10:17:00,2.79,17417,Netherlands,0,19.53
557203,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-09-17 14:37:00,10.11,13267,United Kingdom,0,30.33
548812,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-11-05 12:12:00,1.32,17083,Spain,0,7.92
545986,84029E,RED WOOLLY HOTTIE WHITE HEART,27,2010-01-28 18:54:00,4.67,17528,United Kingdom,0,126.09
545229,47566,PARTY BUNTING,12,2010-08-03 09:18:00,9.63,17713,United Kingdom,0,115.56
539365,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-12-11 09:25:00,5.78,17561,United Kingdom,0,69.36
555918,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-12-05 11:35:00,4.87,13761,United Kingdom,0,9.74
548256,22386,JUMBO BAG PINK POLKADOT,24,2010-09-28 10:45:00,3.24,12523,United Kingdom,0,77.76
553399,71053,WHITE METAL LANTERN,12,2011-11-28 16:36:00,6.9,17347,United Kingdom,0,82.80000000000001
552998,22551,PLASTERS IN TIN WOODLAND ANIMALS,24,2010-01-19 10:05:00,2.33,18251,United Kingdom,0,55.92
553297,23343,JUMBO BAG OWLS,2,2011-02-25 18:35:00,4.63,12594,United Kingdom,0,9.26
540357,20727,LUNCH BAG  BLACK SKULL,11,2010-12-05 18:45:00,3.79,19729,United Kingdom,0,41.69
538272,22632,HAND WARMER RED POLKA DOT,2,2011-10-11 12:06:00,2.06,13605,United Kingdom,0,4.12
546532,20727,LUNCH BAG  BLACK SKULL,8,2010-12-30 09:53:00,4.5,13817,United Kingdom,0,36.0
541341,71053,WHITE METAL LANTERN,5,2011-10-06 14:47:00,6.78,13921,United Kingdom,0,33.9
552893,21730,GLASS STAR FROSTED T-LIGHT HOLDER,25,2010-10-28 17:09:00,2.69,18140,Australia,0,67.25
543517,22470,HEART OF WICKER LARGE,8,2010-02-23 18:00:00,3.16,17088,United Kingdom,0,25.28
553268,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-05-18 11:18:00,1.56,19579,United Kingdom,0,4.68
545155,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-12-16 18:13:00,1.9,14421,United Kingdom,0,7.6
545703,22633,HAND WARMER UNION JACK,17,2011-04-04 17:20:00,3.85,17816,United Kingdom,0,65.45
554937,71053,WHITE METAL LANTERN,12,2011-12-02 09:41:00,5.8,17902,USA,0,69.6
545676,47566,PARTY BUNTING,39,2011-09-18 09:10:00,9.13,15173,United Kingdom,0,356.07000000000005
556675,22423,REGENCY CAKESTAND 3 TIER,16,2010-06-09 13:07:00,19.73,17690,United Kingdom,0,315.68
557389,22557,PLASTERS IN TIN CIRCUS PARADE,5,2010-02-03 13:35:00,3.72,15767,United Kingdom,0,18.6
549899,20727,LUNCH BAG  BLACK SKULL,5,2011-01-06 14:23:00,2.03,15260,United Kingdom,0,10.149999999999999
542727,M,Manual,8,2010-06-04 09:47:00,19.73,18886,United Kingdom,0,157.84
547881,22554B,PLASTERS IN TIN VINTAGE STAR,5,2011-04-18 14:47:00,1.82,16035,United Kingdom,0,9.1
558078,47566,PARTY BUNTING,8,2011-11-20 14:31:00,6.14,18824,United Kingdom,0,49.12
539516,85099B,JUMBO BAG RED RETROSPOT,1,2010-03-12 13:45:00,5.09,14759,United Kingdom,0,5.09
548152,22386,JUMBO BAG PINK POLKADOT,5,2010-01-01 13:26:00,5.19,17574,United Kingdom,0,25.950000000000003
545694,22551,PLASTERS IN TIN WOODLAND ANIMALS,8,2010-12-29 14:48:00,3.75,15738,Portugal,0,30.0
553451,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-10-20 09:48:00,5.12,14139,United Kingdom,0,5.12
552130,POST,POSTAGE,8,2011-06-26 09:49:00,2.75,18372,United Kingdom,0,22.0
540818,47566,PARTY BUNTING,11,2010-01-13 18:40:00,8.56,16103,United Kingdom,0,94.16000000000001
541016,47566B,TEA TIME PARTY BUNTING,7,2010-09-25 10:02:00,8.49,15960,United Kingdom,0,59.43
556881,22554B,PLASTERS IN TIN VINTAGE STAR,3,2010-08-06 14:41:00,3.19,14144,United Kingdom,0,9.57
548154,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-06-22 11:22:00,9.41,17072,United Kingdom,0,28.23
542753,22469,HEART OF WICKER SMALL,29,2011-05-12 12:00:00,5.16,13298,United Kingdom,0,149.64000000000001
551186,M,Manual,3,2011-02-02 17:17:00,19.73,15278,United Kingdom,0,59.19
556154,22470,HEART OF WICKER LARGE,6,2010-02-07 18:45:00,3.97,14614,United Kingdom,0,23.82
539845,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-11-15 14:31:00,0.78,13179,United Kingdom,0,5.46
538858,22470,HEART OF WICKER LARGE,35,2010-11-08 13:31:00,6.32,13314,United Kingdom,0,221.20000000000002
542099,22557,PLASTERS IN TIN CIRCUS PARADE,7,2011-11-21 17:25:00,2.41,12885,United Kingdom,0,16.87
543985,M,Manual,6,2010-06-14 17:41:00,19.73,13326,United Kingdom,0,118.38
551803,85099B,JUMBO BAG RED RETROSPOT,8,2010-11-12 17:13:00,4.82,14476,United Kingdom,0,38.56
552209,22633,HAND WARMER UNION JACK,3,2010-08-16 18:44:00,2.79,20021,United Kingdom,0,8.370000000000001
541065,M,Manual,8,2010-01-29 14:54:00,18.96,18636,United Kingdom,0,151.68
554114,85099B,JUMBO BAG RED RETROSPOT,6,2011-12-12 16:54:00,4.08,15646,United Kingdom,0,24.48
556925,85099B,JUMBO BAG RED RETROSPOT,16,2011-09-10 12:39:00,1.96,16178,United Kingdom,0,31.36
544712,POST,POSTAGE,8,2011-12-23 15:52:00,4.38,18346,United Kingdom,0,35.04
557766,22632,HAND WARMER RED POLKA DOT,14,2011-02-05 14:23:00,4.76,12643,Germany,0,66.64
551145,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-02-10 09:01:00,2.42,17239,United Kingdom,0,29.04
557296,22551,PLASTERS IN TIN WOODLAND ANIMALS,3,2010-09-03 14:59:00,2.15,16979,United Kingdom,0,6.449999999999999
557007,22752,SET 7 BABUSHKA NESTING BOXES,16,2010-03-24 16:48:00,8.34,17126,United Kingdom,0,133.44
539715,85099B,JUMBO BAG RED RETROSPOT,37,2010-06-01 12:27:00,2.72,19410,United Kingdom,0,100.64
557364,71053,WHITE METAL LANTERN,21,2011-01-11 16:50:00,5.49,18179,EIRE,0,115.29
549833,47566,PARTY BUNTING,41,2010-02-01 12:15:00,9.22,14816,United Kingdom,0,378.02000000000004
547140,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-08-16 14:20:00,3.67,12443,United Kingdom,0,25.689999999999998
536545,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-12-12 11:34:00,3.79,14391,United Kingdom,0,7.58
537989,20727,LUNCH BAG  BLACK SKULL,10,2010-11-25 13:20:00,4.16,15395,United Kingdom,0,41.6
556279,22554B,PLASTERS IN TIN VINTAGE STAR,13,2011-10-28 18:55:00,1.88,13691,United Kingdom,0,24.439999999999998
544402,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-12-29 17:49:00,2.95,14196,United Kingdom,0,8.850000000000001
539040,M,Manual,9,2010-04-12 10:29:00,19.73,14440,Germany,0,177.57
538848,20727,LUNCH BAG  BLACK SKULL,9,2010-09-22 10:27:00,3.42,16019,United Kingdom,0,30.78
540550,22557,PLASTERS IN TIN CIRCUS PARADE,14,2010-03-09 09:58:00,3.54,13035,United Kingdom,0,49.56
537255,22557,PLASTERS IN TIN CIRCUS PARADE,11,2011-02-06 10:56:00,4.08,19716,United Kingdom,0,44.88
536972,22632,HAND WARMER RED POLKA DOT,4,2011-11-24 17:18:00,4.61,18151,United Kingdom,0,18.44
547607,M,Manual,21,2010-08-27 12:52:00,3.18,15698,United Kingdom,0,66.78
554416,21977,PACK OF 60 DINOSAUR CAKE CASES,9,2010-10-22 13:17:00,1.75,17069,Germany,0,15.75
551132,22557,PLASTERS IN TIN CIRCUS PARADE,11,2011-09-23 10:23:00,2.22,14923,United Kingdom,0,24.42
545361,22632,HAND WARMER RED POLKA DOT,12,2010-05-26 09:22:00,3.94,15764,Netherlands,0,47.28
555736,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-11-23 14:55:00,12.51,13010,United Kingdom,0,37.53
541198,22633,HAND WARMER UNION JACK,5,2010-01-13 11:19:00,4.34,18299,United Kingdom,0,21.7
549940,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2010-02-05 11:15:00,3.66,15215,United Kingdom,0,47.58
556889,23343,JUMBO BAG OWLS,6,2011-07-10 17:04:00,4.42,14184,United Kingdom,0,26.52
546758,22633,HAND WARMER UNION JACK,1,2010-10-31 11:24:00,4.32,13041,United Kingdom,0,4.32
550778,22470,HEART OF WICKER LARGE,18,2010-07-28 15:57:00,4.96,15330,United Kingdom,0,89.28
549362,22386,JUMBO BAG PINK POLKADOT,4,2010-12-13 18:26:00,3.48,13440,United Kingdom,0,13.92
557845,47566B,TEA TIME PARTY BUNTING,4,2011-11-08 11:11:00,6.07,19847,United Kingdom,0,24.28
556390,22554B,PLASTERS IN TIN VINTAGE STAR,5,2011-02-28 14:27:00,2.64,12503,United Kingdom,0,13.200000000000001
556920,22632,HAND WARMER RED POLKA DOT,13,2011-10-08 14:52:00,2.47,15978,United Kingdom,0,32.11
538835,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2010-03-29 18:17:00,2.86,18714,Germany,0,8.58
547588,47566B,TEA TIME PARTY BUNTING,6,2011-09-25 17:46:00,8.62,16535,United Kingdom,0,51.72
548659,84406B,CREAM CUPID HEARTS COAT HANGER,31,2011-12-03 16:24:00,3.47,16794,United Kingdom,0,107.57000000000001
544349,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-03-21 16:38:00,6.25,19918,United Kingdom,0,12.5
544802,M,Manual,11,2010-08-10 13:39:00,19.73,12407,United Kingdom,0,217.03
552972,23343,JUMBO BAG OWLS,4,2010-01-30 11:25:00,4.23,12907,United Kingdom,0,16.92
553694,23343,JUMBO BAG OWLS,5,2011-12-23 13:54:00,5.05,14767,Netherlands,0,25.25
543787,23166,MEDIUM CERAMIC TOP STORAGE JAR,33,2010-12-28 13:00:00,4.46,13435,United Kingdom,0,147.18
549297,23343,JUMBO BAG OWLS,14,2010-01-13 14:47:00,3.01,16429,United Kingdom,0,42.14
551599,47566,PARTY BUNTING,4,2011-12-11 09:27:00,9.76,16505,United Kingdom,0,39.04
558010,47566B,TEA TIME PARTY BUNTING,4,2010-12-19 13:10:00,9.66,19984,Norway,0,38.64
549309,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-12-06 18:57:00,2.49,16348,United Kingdom,0,19.92
539605,85099C,JUMBO  BAG BAROQUE BLACK WHITE,18,2011-11-02 10:01:00,2.37,14066,United Kingdom,0,42.660000000000004
543206,POST,POSTAGE,8,2011-01-01 15:38:00,2.68,13723,Spain,0,21.44
547005,22752,SET 7 BABUSHKA NESTING BOXES,9,2010-01-07 11:28:00,9.44,19366,United Kingdom,0,84.96
546923,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-10-30 18:20:00,6.72,16524,United Kingdom,0,67.2
552541,22470,HEART OF WICKER LARGE,53,2011-06-29 18:45:00,4.75,14783,United Kingdom,0,251.75
542869,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2010-01-30 11:45:00,2.68,13309,Germany,0,21.44
543076,21977,PACK OF 60 DINOSAUR CAKE CASES,2,2010-03-30 12:10:00,1.83,18607,United Kingdom,0,3.66
550193,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-11-16 11:52:00,2.77,18722,United Kingdom,0,38.78
554772,22554,PLASTERS IN TIN SKULLS,17,2011-10-20 09:50:00,2.47,19590,United Kingdom,0,41.99
543110,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-01-19 16:00:00,1.01,16408,EIRE,0,8.08
541025,22554,PLASTERS IN TIN SKULLS,32,2010-11-23 11:48:00,1.97,14314,United Kingdom,0,63.04
536771,22633,HAND WARMER UNION JACK,13,2011-08-08 12:55:00,4.4,13437,United Kingdom,0,57.2
552453,85099B,JUMBO BAG RED RETROSPOT,1,2011-12-06 11:21:00,2.91,14469,United Kingdom,0,2.91
549061,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-07-05 13:51:00,1.74,15283,United Kingdom,0,15.66
557593,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2010-01-02 17:01:00,3.41,19415,United Kingdom,0,3.41
556136,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-01-26 18:55:00,3.31,16260,United Kingdom,0,3.31
546845,20727,LUNCH BAG  BLACK SKULL,10,2010-01-16 14:29:00,2.49,15445,Australia,0,24.900000000000002
557924,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-07-31 17:22:00,3.68,17653,United Kingdom,0,44.160000000000004
557472,22551,PLASTERS IN TIN WOODLAND ANIMALS,8,2010-01-25 15:56:00,2.36,13919,United Kingdom,0,18.88
553111,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-09-29 14:52:00,1.76,18554,United Kingdom,0,8.8
541656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2010-11-24 15:50:00,3.45,12840,United Kingdom,0,65.55
549814,22632,HAND WARMER RED POLKA DOT,12,2011-04-30 14:03:00,3.56,15375,United Kingdom,0,42.72
554246,47566B,TEA TIME PARTY BUNTING,4,2010-06-04 15:27:00,19.73,13453,United Kingdom,0,78.92
557034,22632,HAND WARMER RED POLKA DOT,40,2011-11-30 15:25:00,4.23,16735,United Kingdom,0,169.20000000000002
544700,23343,JUMBO BAG OWLS,15,2011-12-21 10:13:00,3.04,16887,France,0,45.6
557845,23343,JUMBO BAG OWLS,3,2011-11-08 11:11:00,3.62,19847,United Kingdom,0,10.86
552837,22557,PLASTERS IN TIN CIRCUS PARADE,8,2010-12-28 10:10:00,2.71,17249,EIRE,0,21.68
550828,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-02 13:30:00,19.1,16361,United Kingdom,0,19.1
538276,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-12-17 10:52:00,8.43,19156,United Kingdom,0,50.58
540831,22469,HEART OF WICKER SMALL,15,2011-07-27 14:52:00,3.66,14654,United Kingdom,0,54.900000000000006
556256,85099B,JUMBO BAG RED RETROSPOT,3,2010-02-20 15:05:00,3.44,13344,United Kingdom,0,10.32
548600,71053,WHITE METAL LANTERN,8,2010-11-15 12:13:00,4.74,13477,United Kingdom,0,37.92
551038,85099C,JUMBO  BAG BAROQUE BLACK WHITE,95,2011-11-07 10:32:00,3.07,16241,United Kingdom,0,291.65
540247,22469,HEART OF WICKER SMALL,5,2010-01-20 12:42:00,2.51,15383,United Kingdom,0,12.549999999999999
541903,22554,PLASTERS IN TIN SKULLS,14,2010-12-02 18:20:00,3.73,17444,United Kingdom,0,52.22
550153,23166,MEDIUM CERAMIC TOP STORAGE JAR,13,2010-12-11 12:00:00,4.11,15224,United Kingdom,0,53.43000000000001
546037,85123B,IVORY HANGING HEART T-LIGHT HOLDER,20,2010-05-09 13:06:00,2.01,16209,United Kingdom,0,40.199999999999996
553726,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-04-20 18:30:00,8.25,15510,EIRE,0,16.5
545747,21977,PACK OF 60 DINOSAUR CAKE CASES,10,2010-06-03 12:55:00,0.79,18434,United Kingdom,0,7.9
543430,47566,PARTY BUNTING,5,2010-12-29 11:59:00,9.49,14760,United Kingdom,0,47.45
541992,POST,POSTAGE,27,2011-09-06 13:21:00,19.73,18911,United Kingdom,0,532.71
557099,71053,WHITE METAL LANTERN,80,2011-01-13 12:41:00,4.23,17013,United Kingdom,0,338.40000000000003
545986,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2010-01-28 18:54:00,6.22,17528,United Kingdom,0,111.96
542615,22469,HEART OF WICKER SMALL,27,2010-08-02 14:15:00,2.09,18938,United Kingdom,0,56.42999999999999
555505,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-04-25 15:11:00,14.08,15888,United Kingdom,0,98.56
542333,22557,PLASTERS IN TIN CIRCUS PARADE,1,2010-10-18 17:16:00,3.76,16456,United Kingdom,0,3.76
547807,22632,HAND WARMER RED POLKA DOT,7,2011-02-17 09:13:00,4.42,13427,United Kingdom,0,30.939999999999998
543064,21977,PACK OF 60 DINOSAUR CAKE CASES,5,2010-03-09 14:08:00,0.76,17204,United Kingdom,0,3.8
537173,POST,POSTAGE,22,2010-09-02 14:32:00,2.05,16390,United Kingdom,0,45.099999999999994
538338,21232,STRAWBERRY CERAMIC TRINKET BOX,13,2011-01-28 12:07:00,3.58,19869,United Kingdom,0,46.54
551268,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2010-05-29 18:55:00,4.54,16641,EIRE,0,45.4
538617,22554B,PLASTERS IN TIN VINTAGE STAR,13,2011-01-01 16:07:00,2.79,17098,United Kingdom,0,36.27
538802,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-02-12 16:11:00,2.25,19340,Sweden,0,15.75
542292,23343,JUMBO BAG OWLS,19,2010-07-11 18:51:00,4.72,18963,United Kingdom,0,89.67999999999999
544335,22554B,PLASTERS IN TIN VINTAGE STAR,3,2011-01-09 10:42:00,1.76,14431,United Kingdom,0,5.28
545322,22633,HAND WARMER UNION JACK,4,2011-01-17 14:15:00,3.6,16936,United Kingdom,0,14.4
558230,22423,REGENCY CAKESTAND 3 TIER,66,2010-07-12 15:18:00,13.08,18753,United Kingdom,0,863.28
554262,23166,MEDIUM CERAMIC TOP STORAGE JAR,11,2011-10-31 09:05:00,2.77,12870,United Kingdom,0,30.47
541410,22423,REGENCY CAKESTAND 3 TIER,8,2010-11-15 14:10:00,18.72,19170,United Kingdom,0,149.76
550298,POST,POSTAGE,2,2010-03-11 18:11:00,3.13,13734,United Kingdom,0,6.26
536408,22386,JUMBO BAG PINK POLKADOT,15,2010-01-10 12:00:00,4.06,14624,Sweden,0,60.89999999999999
550924,20727,LUNCH BAG  BLACK SKULL,3,2011-10-24 16:43:00,2.76,20024,France,0,8.28
549346,22551,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-09-23 17:39:00,2.1,19810,United Kingdom,0,6.300000000000001
539139,22469,HEART OF WICKER SMALL,5,2011-10-04 13:18:00,3.62,14988,Netherlands,0,18.1
550441,20727,LUNCH BAG  BLACK SKULL,3,2011-11-03 09:08:00,1.89,16437,United Kingdom,0,5.67
544681,M,Manual,14,2010-04-18 16:48:00,19.73,14624,United Kingdom,0,276.22
557507,22557,PLASTERS IN TIN CIRCUS PARADE,4,2011-06-05 14:45:00,3.01,13104,United Kingdom,0,12.04
543958,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-11-02 09:38:00,12.84,18636,United Kingdom,0,141.24
542569,22633,HAND WARMER UNION JACK,6,2010-09-24 12:49:00,4.66,13729,United Kingdom,0,27.96
539472,22551,PLASTERS IN TIN WOODLAND ANIMALS,14,2011-12-27 14:35:00,3.97,18653,United Kingdom,0,55.580000000000005
555415,21232,STRAWBERRY CERAMIC TRINKET BOX,17,2011-07-28 14:55:00,2.17,13493,United Kingdom,0,36.89
545348,20727,LUNCH BAG  BLACK SKULL,31,2010-02-04 15:35:00,3.26,19022,United Kingdom,0,101.05999999999999
551807,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-04-14 16:46:00,5.57,12587,United Kingdom,0,22.28
554782,22551,PLASTERS IN TIN WOODLAND ANIMALS,10,2010-12-12 16:35:00,2.43,17885,United Kingdom,0,24.3
546166,22554B,PLASTERS IN TIN VINTAGE STAR,42,2011-04-01 18:54:00,2.11,14659,United Kingdom,0,88.61999999999999
551358,22386,JUMBO BAG PINK POLKADOT,2,2011-05-16 16:49:00,4.23,17218,United Kingdom,0,8.46
536598,22470,HEART OF WICKER LARGE,16,2011-03-02 09:25:00,3.02,14262,United Kingdom,0,48.32
540672,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-06-18 15:27:00,3.62,14302,United Kingdom,0,18.1
544972,47566B,TEA TIME PARTY BUNTING,25,2011-04-23 10:16:00,4.97,19081,EIRE,0,124.25
544447,22554,PLASTERS IN TIN SKULLS,2,2011-08-27 15:32:00,3.66,19364,United Kingdom,0,7.32
556570,85099B,JUMBO BAG RED RETROSPOT,13,2011-08-02 12:30:00,3.15,13332,Norway,0,40.949999999999996
